Date,Home,Away,FTHG,FTAG,1 goal,2 goal,3 goal,4 goal,5 goal,6 goal,7 goal,8 goal,9 goal,10 goal,11 goal,12 goal
2010-04-04,Fulham,Wigan Athletic,2,1,"(34, 1, 'Jason Scotland')","(47, 0, 'Stefano Okaka Chuka')","(58, 0, 'Brede Hangeland')",,,,,,,,,
2010-04-10,Hull City,Burnley,1,4,"(3, 0, 'Kevin Kilbane')","(35, 1, 'Martin Paterson')","(64, 1, 'Graham Alexander')","(70, 1, 'Graham Alexander')","(90, 1, 'Wade Elliott')",,,,,,,
2010-04-10,West Ham United,Sunderland,1,0,"(51, 0, ' Ilan')",,,,,,,,,,,
2010-04-11,Blackburn Rovers,Manchester United,0,0,,,,,,,,,,,,
2010-04-11,Liverpool,Fulham,0,0,,,,,,,,,,,,
2010-04-11,Manchester City,Birmingham City,5,1,"(38, 0, 'Carlos Tevez')","(40, 0, 'Carlos Tevez')","(42, 1, 'Cameron Jerome')","(43, 0, 'Emmanuel Adebayor')","(74, 0, 'Nedum Onuoha')","(88, 0, 'Emmanuel Adebayor')",,,,,,
2010-04-11,Wolverhampton Wanderers,Stoke City,0,0,,,,,,,,,,,,
2010-04-13,Chelsea,Bolton Wanderers,1,0,"(43, 0, 'Nicolas Anelka')",,,,,,,,,,,
2010-04-14,Aston Villa,Everton,2,2,"(23, 1, 'Tim Cahill')","(72, 0, 'Gabby Agbonlahor')","(74, 1, 'Tim Cahill')","(90, 0, 'Phil Jagielka')",,,,,,,,
2010-04-14,Tottenham Hotspur,Arsenal,2,1,"(10, 0, 'Danny Rose')","(47, 0, 'Gareth Bale')","(85, 1, 'Nicklas Bendtner')",,,,,,,,,
2010-04-14,Wigan Athletic,Portsmouth,0,0,,,,,,,,,,,,
2010-04-17,Birmingham City,Hull City,0,0,,,,,,,,,,,,
2010-04-17,Blackburn Rovers,Everton,2,3,"(4, 1, 'Mikel Arteta')","(69, 0, ""Steven N'Zonzi"")","(79, 1, 'Ayegbeni Yakubu')","(81, 0, 'Jason Roberts')","(90, 1, 'Tim Cahill')",,,,,,,
2010-04-17,Fulham,Wolverhampton Wanderers,0,0,,,,,,,,,,,,
2010-04-17,Manchester City,Manchester United,0,1,"(90, 1, 'Paul Scholes')",,,,,,,,,,,
2010-04-17,Stoke City,Bolton Wanderers,1,2,"(13, 0, 'Dave Kitson')","(85, 1, 'Matt Taylor')","(88, 1, 'Matt Taylor')",,,,,,,,,
2010-04-17,Sunderland,Burnley,2,1,"(25, 0, 'Fraizer Campbell')","(40, 0, 'Darren Bent')","(82, 1, 'Steven Thompson')",,,,,,,,,
2010-04-17,Tottenham Hotspur,Chelsea,2,1,"(15, 0, 'Jermain Defoe')","(44, 0, 'Gareth Bale')","(90, 1, 'Frank Lampard')",,,,,,,,,
2010-04-18,Portsmouth,Aston Villa,1,2,"(10, 0, 'Michael Brown')","(16, 1, 'John Carew')","(82, 1, 'Nathan Delfouneso')",,,,,,,,,
2010-04-18,Wigan Athletic,Arsenal,3,2,"(41, 1, 'Theo Walcott')","(48, 1, 'Mikael Silvestre')","(80, 0, 'Ben Watson')","(89, 0, 'Titus Bramble')","(90, 0, ""Charles N'Zogbia"")",,,,,,,
2010-04-19,Liverpool,West Ham United,3,0,"(19, 0, 'Yossi Benayoun')","(29, 0, ""David N'Gog"")","(59, 0, 'Robert Green')",,,,,,,,,
2010-04-21,Hull City,Aston Villa,0,2,"(13, 1, 'Gabby Agbonlahor')","(76, 1, 'James Milner')",,,,,,,,,,
2010-04-24,Arsenal,Manchester City,0,0,,,,,,,,,,,,
2010-04-24,Bolton Wanderers,Portsmouth,2,2,"(26, 0, 'Ivan Klasnic')","(28, 0, 'Kevin Davies')","(54, 1, 'Aruna Dindane')","(68, 1, 'Aruna Dindane')",,,,,,,,
2010-04-24,Hull City,Sunderland,0,1,"(7, 1, 'Darren Bent')",,,,,,,,,,,
2010-04-24,Manchester United,Tottenham Hotspur,3,1,"(58, 0, 'Ryan Giggs')","(70, 1, 'Ledley King')","(81, 0, ' Nani')","(86, 0, 'Ryan Giggs')",,,,,,,,
2010-04-24,West Ham United,Wigan Athletic,3,2,"(4, 1, 'Jonathan Spector')","(31, 0, ' Ilan')","(45, 0, 'Radoslav Kovac')","(52, 1, 'Hugo Rodallega')","(77, 0, 'Scott Parker')",,,,,,,
2010-04-24,Wolverhampton Wanderers,Blackburn Rovers,1,1,"(28, 1, 'Ryan Nelsen')","(81, 0, 'Sylvan Ebanks-Blake')",,,,,,,,,,
2010-04-25,Aston Villa,Birmingham City,1,0,"(83, 0, 'James Milner')",,,,,,,,,,,
2010-04-25,Burnley,Liverpool,0,4,"(52, 1, 'Steven Gerrard')","(59, 1, 'Steven Gerrard')","(74, 1, 'Maxi Rodriguez')","(90, 1, 'Ryan Babel')",,,,,,,,
2010-04-25,Chelsea,Stoke City,7,0,"(24, 0, 'Salomon Kalou')","(31, 0, 'Salomon Kalou')","(44, 0, 'Frank Lampard')","(68, 0, 'Salomon Kalou')","(81, 0, 'Frank Lampard')","(87, 0, 'Daniel Sturridge')","(89, 0, 'Florent Malouda')",,,,,
2010-04-25,Everton,Fulham,2,1,"(36, 1, 'Erik Nevland')","(49, 0, 'Chris Smalling')","(90, 0, 'Mikel Arteta')",,,,,,,,,
2010-05-01,Birmingham City,Burnley,2,1,"(29, 0, 'Cameron Jerome')","(41, 0, 'Christian Benitez')","(87, 1, 'Steven Thompson')",,,,,,,,,
2010-05-01,Manchester City,Aston Villa,3,1,"(16, 1, 'John Carew')","(41, 0, 'Carlos Tevez')","(43, 0, 'Emmanuel Adebayor')","(89, 0, 'Craig Bellamy')",,,,,,,,
2010-05-01,Portsmouth,Wolverhampton Wanderers,3,1,"(20, 0, 'Aruna Dindane')","(35, 1, 'Kevin Doyle')","(39, 0, 'John Utaka')","(67, 0, 'Michael Brown')",,,,,,,,
2010-05-01,Stoke City,Everton,0,0,,,,,,,,,,,,
2010-05-01,Tottenham Hotspur,Bolton Wanderers,1,0,"(38, 0, 'Tom Huddlestone')",,,,,,,,,,,
2010-05-02,Fulham,West Ham United,3,2,"(45, 0, 'Clint Dempsey')","(58, 0, 'Carlton Cole')","(61, 1, 'Carlton Cole')","(79, 0, 'Stefano Okaka Chuka')","(90, 1, 'Guillermo Franco')",,,,,,,
2010-05-02,Liverpool,Chelsea,0,2,"(33, 1, 'Didier Drogba')","(54, 1, 'Frank Lampard')",,,,,,,,,,
2010-05-02,Sunderland,Manchester United,0,1,"(28, 1, ' Nani')",,,,,,,,,,,
2010-05-03,Blackburn Rovers,Arsenal,2,1,"(13, 1, 'Robin Van Persie')","(44, 0, 'David Dunn')","(68, 0, 'Christopher Samba')",,,,,,,,,
2010-05-03,Wigan Athletic,Hull City,2,2,"(30, 0, 'Victor Moses')","(42, 1, 'Will Atkinson')","(64, 1, 'Mark Cullen')","(90, 0, 'Steve Gohouri')",,,,,,,,
2010-05-05,Fulham,Stoke City,0,1,"(83, 1, 'Matthew Etherington')",,,,,,,,,,,
2010-05-05,Manchester City,Tottenham Hotspur,0,1,"(82, 1, 'Peter Crouch')",,,,,,,,,,,
2010-05-09,Arsenal,Fulham,4,0,"(21, 0, 'Andrei Arshavin')","(26, 0, 'Robin Van Persie')","(37, 0, 'Chris Baird')","(84, 0, 'Carlos Vela')",,,,,,,,
2010-05-09,Aston Villa,Blackburn Rovers,0,1,"(84, 1, 'Richard Dunne')",,,,,,,,,,,
2010-05-09,Bolton Wanderers,Birmingham City,2,1,"(33, 0, 'Kevin Davies')","(60, 0, 'Ivan Klasnic')","(77, 1, 'James McFadden')",,,,,,,,,
2010-05-09,Burnley,Tottenham Hotspur,4,2,"(3, 1, 'Gareth Bale')","(32, 1, 'Luka Modric')","(42, 0, 'Wade Elliott')","(54, 0, 'Jack Cork')","(71, 0, 'Martin Paterson')","(88, 0, 'Steven Thompson')",,,,,,
2010-05-09,Chelsea,Wigan Athletic,8,0,"(6, 0, 'Nicolas Anelka')","(32, 0, 'Frank Lampard')","(54, 0, 'Salomon Kalou')","(56, 0, 'Nicolas Anelka')","(63, 0, 'Didier Drogba')","(68, 0, 'Didier Drogba')","(80, 0, 'Didier Drogba')","(90, 0, 'Ashley Cole')",,,,
2010-05-09,Everton,Portsmouth,1,0,"(90, 0, 'Diniyar Bilyaletdinov')",,,,,,,,,,,
2010-05-09,Hull City,Liverpool,0,0,,,,,,,,,,,,
2010-05-09,Manchester United,Stoke City,4,0,"(31, 0, 'Darren Fletcher')","(38, 0, 'Ryan Giggs')","(54, 0, 'Danny Higginbotham')","(84, 0, 'PARK Ji-Sung')",,,,,,,,
2010-05-09,West Ham United,Manchester City,1,1,"(17, 0, 'Luis Boa Morte')","(21, 1, 'Shaun Wright-Phillips')",,,,,,,,,,
2010-05-09,Wolverhampton Wanderers,Sunderland,2,1,"(8, 1, 'Kenwyne Jones')","(10, 0, 'Kevin Doyle')","(78, 0, 'Adlene Guedioura')",,,,,,,,,
