Date,Home,Away,FTHG,FTAG,1 goal,2 goal,3 goal,4 goal,5 goal,6 goal,7 goal,8 goal,9 goal,10 goal,11 goal,12 goal
2011-12-20,Blackburn Rovers,Bolton Wanderers,1,2,"(5, 1, 'Mark Davies')","(30, 1, 'Nigel Reo-Coker')","(67, 0, 'Ayegbeni Yakubu')",,,,,,,,,
2011-12-20,Wolverhampton Wanderers,Norwich City,2,2,"(12, 1, 'Drew Surman')","(37, 0, 'Sylvan Ebanks-Blake')","(76, 1, 'Simeon Jackson')","(82, 0, 'Ronald Zubar')",,,,,,,,
2011-12-21,Aston Villa,Arsenal,1,2,"(17, 1, 'Robin Van Persie')","(54, 0, 'Marc Albrighton')","(87, 1, 'Yossi Benayoun')",,,,,,,,,
2011-12-21,Everton,Swansea City,1,0,"(60, 0, 'Leon Osman')",,,,,,,,,,,
2011-12-21,Fulham,Manchester United,0,5,"(5, 1, 'Danny Welbeck')","(28, 1, ' Nani')","(43, 1, 'Ryan Giggs')","(88, 1, 'Wayne Rooney')","(90, 1, 'Dimitar Berbatov')",,,,,,,
2011-12-21,Manchester City,Stoke City,3,0,"(29, 0, 'Sergio Aguero')","(36, 0, 'Adam Johnson')","(54, 0, 'Sergio Aguero')",,,,,,,,,
2011-12-21,Newcastle United,West Bromwich Albion,2,3,"(20, 1, 'Peter Odemwingie')","(34, 0, 'Demba Ba')","(44, 1, 'Gareth McAuley')","(81, 0, 'Demba Ba')","(85, 1, 'Paul Scharner')",,,,,,,
2011-12-21,Queens Park Rangers,Sunderland,2,3,"(19, 1, 'Nicklas Bendtner')","(53, 1, 'Stephane Sessegnon')","(63, 0, 'Heidar Helguson')","(67, 0, 'Jamie Mackie')","(89, 1, 'Wes Brown')",,,,,,,
2011-12-21,Wigan Athletic,Liverpool,0,0,,,,,,,,,,,,
2011-12-22,Tottenham Hotspur,Chelsea,1,1,"(8, 0, 'Emmanuel Adebayor')","(23, 1, 'Daniel Sturridge')",,,,,,,,,,
2011-12-26,Bolton Wanderers,Newcastle United,0,2,"(69, 1, 'Hatem Ben Arfa')","(71, 1, 'Demba Ba')",,,,,,,,,,
2011-12-26,Chelsea,Fulham,1,1,"(47, 0, 'Juan Mata')","(56, 1, 'Clint Dempsey')",,,,,,,,,,
2011-12-26,Liverpool,Blackburn Rovers,1,1,"(45, 1, 'Charlie Adam')","(53, 0, 'Maxi Rodriguez')",,,,,,,,,,
2011-12-26,Manchester United,Wigan Athletic,5,0,"(8, 0, 'PARK Ji-Sung')","(41, 0, 'Dimitar Berbatov')","(58, 0, 'Dimitar Berbatov')","(75, 0, 'Antonio Valencia')","(78, 0, 'Dimitar Berbatov')",,,,,,,
2011-12-26,Stoke City,Aston Villa,0,0,,,,,,,,,,,,
2011-12-26,Sunderland,Everton,1,1,"(26, 0, 'Jack Colback')","(51, 1, 'Leighton Baines')",,,,,,,,,,
2011-12-26,West Bromwich Albion,Manchester City,0,0,,,,,,,,,,,,
2011-12-27,Arsenal,Wolverhampton Wanderers,1,1,"(8, 0, ' Gervinho')","(38, 1, 'Steven Fletcher')",,,,,,,,,,
2011-12-27,Norwich City,Tottenham Hotspur,0,2,"(55, 1, 'Gareth Bale')","(67, 1, 'Gareth Bale')",,,,,,,,,,
2011-12-27,Swansea City,Queens Park Rangers,1,1,"(14, 0, 'Danny Graham')","(58, 1, 'Jamie Mackie')",,,,,,,,,,
2011-12-30,Liverpool,Newcastle United,3,1,"(25, 1, 'Daniel Agger')","(29, 0, 'Craig Bellamy')","(67, 0, 'Craig Bellamy')","(78, 0, 'Steven Gerrard')",,,,,,,,
2011-12-31,Arsenal,Queens Park Rangers,1,0,"(60, 0, 'Robin Van Persie')",,,,,,,,,,,
2011-12-31,Bolton Wanderers,Wolverhampton Wanderers,1,1,"(22, 0, 'Sam Ricketts')","(49, 1, 'Steven Fletcher')",,,,,,,,,,
2011-12-31,Chelsea,Aston Villa,1,3,"(23, 0, 'Didier Drogba')","(28, 1, 'Stephen Ireland')","(83, 1, 'Stilian Petrov')","(86, 1, 'Darren Bent')",,,,,,,,
2011-12-31,Manchester United,Blackburn Rovers,2,3,"(16, 1, 'Ayegbeni Yakubu')","(51, 1, 'Ayegbeni Yakubu')","(52, 0, 'Dimitar Berbatov')","(62, 0, 'Dimitar Berbatov')","(80, 1, 'Grant Hanley')",,,,,,,
2011-12-31,Norwich City,Fulham,1,1,"(7, 1, ' Orlando Sa')","(90, 0, 'Simeon Jackson')",,,,,,,,,,
2011-12-31,Stoke City,Wigan Athletic,2,2,"(45, 1, 'Victor Moses')","(77, 0, 'Jon Walters')","(84, 0, 'Cameron Jerome')","(87, 1, 'Ben Watson')",,,,,,,,
2011-12-31,Swansea City,Tottenham Hotspur,1,1,"(44, 1, 'Rafael van der Vaart')","(84, 0, 'Scott Sinclair')",,,,,,,,,,
2012-01-01,Sunderland,Manchester City,1,0,"(90, 0, 'JI Dong-Won')",,,,,,,,,,,
2012-01-01,West Bromwich Albion,Everton,0,1,"(87, 1, 'Victor Anichebe')",,,,,,,,,,,
2012-01-02,Aston Villa,Swansea City,0,2,"(4, 1, 'Nathan Dyer')","(47, 1, 'Wayne Routledge')",,,,,,,,,,
2012-01-02,Blackburn Rovers,Stoke City,1,2,"(17, 1, 'Peter Crouch')","(45, 1, 'Peter Crouch')","(69, 0, 'David Goodwillie')",,,,,,,,,
2012-01-02,Fulham,Arsenal,2,1,"(21, 1, 'Laurent Koscielny')","(85, 0, 'Steve Sidwell')","(90, 0, 'Bobby Zamora')",,,,,,,,,
2012-01-02,Queens Park Rangers,Norwich City,1,2,"(11, 0, 'Joey Barton')","(42, 1, 'Anthony Pilkington')","(83, 1, 'Steve Morison')",,,,,,,,,
2012-01-02,Wolverhampton Wanderers,Chelsea,1,2,"(54, 1, ' Ramires')","(84, 0, 'Stephen Ward')","(89, 1, 'Frank Lampard')",,,,,,,,,
2012-01-03,Manchester City,Liverpool,3,0,"(10, 0, 'Sergio Aguero')","(33, 0, 'Yaya Toure')","(75, 0, 'James Milner')",,,,,,,,,
2012-01-03,Tottenham Hotspur,West Bromwich Albion,1,0,"(63, 0, 'Jermain Defoe')",,,,,,,,,,,
2012-01-03,Wigan Athletic,Sunderland,1,4,"(45, 1, 'Craig Gardner')","(55, 1, 'James McClean')","(62, 0, 'Hugo Rodallega')","(73, 1, 'Stephane Sessegnon')","(80, 1, 'David Vaughan')",,,,,,,
2012-01-04,Everton,Bolton Wanderers,1,2,"(63, 0, 'Tim Howard')","(67, 1, ""David N'Gog"")","(78, 1, 'Gary Cahill')",,,,,,,,,
2012-01-04,Newcastle United,Manchester United,3,0,"(33, 0, 'Demba Ba')","(47, 0, 'Yohan Cabaye')","(90, 0, 'Phil Jones')",,,,,,,,,
2012-01-11,Tottenham Hotspur,Everton,2,0,"(35, 0, 'Aaron Lennon')","(63, 0, 'Benoit Assou-Ekotto')",,,,,,,,,,
2012-01-14,Aston Villa,Everton,1,1,"(56, 0, 'Darren Bent')","(69, 1, 'Victor Anichebe')",,,,,,,,,,
2012-01-14,Blackburn Rovers,Fulham,3,1,"(45, 0, 'Morten Gamst Pedersen')","(46, 0, 'David Dunn')","(56, 1, 'Damien Duff')","(79, 0, 'Mauro Formica')",,,,,,,,
2012-01-14,Chelsea,Sunderland,1,0,"(13, 0, 'Frank Lampard')",,,,,,,,,,,
2012-01-14,Liverpool,Stoke City,0,0,,,,,,,,,,,,
2012-01-14,Manchester United,Bolton Wanderers,3,0,"(45, 0, 'Paul Scholes')","(74, 0, 'Danny Welbeck')","(83, 0, 'Michael Carrick')",,,,,,,,,
2012-01-14,Tottenham Hotspur,Wolverhampton Wanderers,1,1,"(22, 1, 'Steven Fletcher')","(51, 0, 'Luka Modric')",,,,,,,,,,
2012-01-14,West Bromwich Albion,Norwich City,1,2,"(43, 1, 'Drew Surman')","(68, 0, 'Shane Long')","(79, 1, 'Steve Morison')",,,,,,,,,
2012-01-15,Newcastle United,Queens Park Rangers,1,0,"(37, 0, 'Leon Best')",,,,,,,,,,,
2012-01-15,Swansea City,Arsenal,3,2,"(5, 1, 'Robin Van Persie')","(16, 0, 'Scott Sinclair')","(57, 0, 'Nathan Dyer')","(69, 1, 'Theo Walcott')","(70, 0, 'Danny Graham')",,,,,,,
2012-01-16,Wigan Athletic,Manchester City,0,1,"(22, 1, 'Edin Dzeko')",,,,,,,,,,,
2012-01-21,Bolton Wanderers,Liverpool,3,1,"(4, 0, 'Mark Davies')","(29, 0, 'Nigel Reo-Coker')","(37, 1, 'Craig Bellamy')","(50, 0, 'Gretar Steinsson')",,,,,,,,
2012-01-21,Everton,Blackburn Rovers,1,1,"(24, 0, 'Tim Cahill')","(72, 1, 'David Goodwillie')",,,,,,,,,,
2012-01-21,Fulham,Newcastle United,5,2,"(43, 1, 'Danny Guthrie')","(52, 0, 'Danny Murphy')","(59, 0, 'Clint Dempsey')","(65, 0, 'Clint Dempsey')","(68, 0, 'Bobby Zamora')","(85, 1, 'Hatem Ben Arfa')","(89, 0, 'Clint Dempsey')",,,,,
2012-01-21,Norwich City,Chelsea,0,0,,,,,,,,,,,,
2012-01-21,Queens Park Rangers,Wigan Athletic,3,1,"(33, 0, 'Heidar Helguson')","(45, 0, 'Akos Buzsaky')","(66, 1, 'Hugo Rodallega')","(81, 0, 'Tommy Smith')",,,,,,,,
2012-01-21,Stoke City,West Bromwich Albion,1,2,"(35, 1, 'James Morrison')","(86, 0, 'Cameron Jerome')","(90, 1, 'Graeme Dorrans')",,,,,,,,,
2012-01-21,Sunderland,Swansea City,2,0,"(14, 0, 'Stephane Sessegnon')","(85, 0, 'Craig Gardner')",,,,,,,,,,
2012-01-21,Wolverhampton Wanderers,Aston Villa,2,3,"(11, 1, 'Darren Bent')","(21, 0, 'Michael Kightly')","(31, 0, 'David Edwards')","(51, 1, 'Robbie Keane')","(84, 1, 'Robbie Keane')",,,,,,,
2012-01-22,Arsenal,Manchester United,1,2,"(45, 1, 'Antonio Valencia')","(71, 0, 'Robin Van Persie')","(81, 1, 'Danny Welbeck')",,,,,,,,,
2012-01-22,Manchester City,Tottenham Hotspur,3,2,"(56, 0, 'Samir Nasri')","(59, 0, 'Joleon Lescott')","(60, 1, 'Jermain Defoe')","(65, 1, 'Gareth Bale')","(90, 0, 'Mario Balotelli')",,,,,,,
2012-01-31,Everton,Manchester City,1,0,"(60, 0, 'Darron Gibson')",,,,,,,,,,,
2012-01-31,Manchester United,Stoke City,2,0,"(38, 0, 'Javier Hernandez')","(53, 0, 'Dimitar Berbatov')",,,,,,,,,,
2012-01-31,Swansea City,Chelsea,1,1,"(39, 0, 'Scott Sinclair')","(90, 1, 'Neil Taylor')",,,,,,,,,,
2012-01-31,Tottenham Hotspur,Wigan Athletic,3,1,"(29, 0, 'Gareth Bale')","(34, 0, 'Luka Modric')","(64, 0, 'Gareth Bale')","(80, 1, 'James McArthur')",,,,,,,,
2012-01-31,Wolverhampton Wanderers,Liverpool,0,3,"(52, 1, 'Andy Carroll')","(61, 1, 'Craig Bellamy')","(78, 1, 'Dirk Kuyt')",,,,,,,,,
2012-02-01,Aston Villa,Queens Park Rangers,2,2,"(12, 1, 'Djibril Cisse')","(29, 1, 'Stephen Warnock')","(45, 0, 'Darren Bent')","(79, 0, ""Charles N'Zogbia"")",,,,,,,,
2012-02-01,Blackburn Rovers,Newcastle United,0,2,"(12, 1, 'Scott Dann')","(90, 1, 'Gabriel Obertan')",,,,,,,,,,
2012-02-01,Bolton Wanderers,Arsenal,0,0,,,,,,,,,,,,
2012-02-01,Fulham,West Bromwich Albion,1,1,"(69, 0, 'Clint Dempsey')","(82, 1, 'Somen Tchoyi')",,,,,,,,,,
2012-02-01,Sunderland,Norwich City,3,0,"(21, 0, 'Fraizer Campbell')","(28, 0, 'Stephane Sessegnon')","(54, 0, 'Daniel Ayala')",,,,,,,,,
2012-02-04,Arsenal,Blackburn Rovers,7,1,"(2, 0, 'Robin Van Persie')","(31, 1, 'Morten Gamst Pedersen')","(38, 0, 'Robin Van Persie')","(40, 0, 'Alex Oxlade-Chamberlain')","(51, 0, 'Mikel Arteta')","(54, 0, 'Alex Oxlade-Chamberlain')","(62, 0, 'Robin Van Persie')","(90, 0, 'Scott Dann')",,,,
2012-02-04,Manchester City,Fulham,3,0,"(10, 0, 'Sergio Aguero')","(30, 0, 'Chris Baird')","(72, 0, 'Edin Dzeko')",,,,,,,,,
2012-02-04,Norwich City,Bolton Wanderers,2,0,"(70, 0, 'Drew Surman')","(85, 0, 'Anthony Pilkington')",,,,,,,,,,
2012-02-04,Queens Park Rangers,Wolverhampton Wanderers,1,2,"(16, 0, 'Bobby Zamora')","(46, 1, 'Matt Jarvis')","(71, 1, 'Kevin Doyle')",,,,,,,,,
2012-02-04,Stoke City,Sunderland,0,1,"(60, 1, 'James McClean')",,,,,,,,,,,
2012-02-04,West Bromwich Albion,Swansea City,1,2,"(54, 0, 'Marc Antoine Fortune')","(55, 1, 'Gylfi Sigurdsson')","(59, 1, 'Danny Graham')",,,,,,,,,
2012-02-04,Wigan Athletic,Everton,1,1,"(76, 0, 'Phil Neville')","(83, 1, 'Victor Anichebe')",,,,,,,,,,
2012-02-05,Chelsea,Manchester United,3,3,"(36, 0, 'Jonny Evans')","(46, 0, 'Juan Mata')","(50, 0, ' David Luiz')","(58, 1, 'Wayne Rooney')","(69, 1, 'Wayne Rooney')","(84, 1, 'Javier Hernandez')",,,,,,
2012-02-05,Newcastle United,Aston Villa,2,1,"(30, 0, 'Demba Ba')","(45, 1, 'Robbie Keane')","(71, 0, 'Papiss Cisse')",,,,,,,,,
2012-02-06,Liverpool,Tottenham Hotspur,0,0,,,,,,,,,,,,
2012-02-11,Blackburn Rovers,Queens Park Rangers,3,2,"(15, 0, 'Ayegbeni Yakubu')","(23, 0, ""Steven N'Zonzi"")","(45, 0, 'Nedum Onuoha')","(71, 1, 'Jamie Mackie')","(90, 1, 'Jamie Mackie')",,,,,,,
2012-02-11,Bolton Wanderers,Wigan Athletic,1,2,"(43, 1, 'Gary Caldwell')","(67, 0, 'Mark Davies')","(76, 1, 'James McArthur')",,,,,,,,,
2012-02-11,Everton,Chelsea,2,0,"(5, 0, 'Steven Pienaar')","(71, 0, 'Denis Stracqualursi')",,,,,,,,,,
2012-02-11,Fulham,Stoke City,2,1,"(16, 0, 'Pavel Pogrebnyak')","(28, 0, 'Thomas Sorensen')","(78, 1, 'Ryan Shawcross')",,,,,,,,,
2012-02-11,Manchester United,Liverpool,2,1,"(47, 0, 'Wayne Rooney')","(50, 0, 'Wayne Rooney')","(80, 1, 'Luis Suarez')",,,,,,,,,
2012-02-11,Sunderland,Arsenal,1,2,"(70, 0, 'James McClean')","(75, 1, 'Aaron Ramsey')","(90, 1, 'Thierry Henry')",,,,,,,,,
2012-02-11,Swansea City,Norwich City,2,3,"(23, 0, 'Danny Graham')","(47, 1, 'Grant Holt')","(51, 1, 'Anthony Pilkington')","(63, 1, 'Grant Holt')","(87, 0, 'Danny Graham')",,,,,,,
2012-02-11,Tottenham Hotspur,Newcastle United,5,0,"(4, 0, 'Benoit Assou-Ekotto')","(6, 0, 'Louis Saha')","(20, 0, 'Louis Saha')","(34, 0, 'Niko Kranjcar')","(64, 0, 'Emmanuel Adebayor')",,,,,,,
2012-02-12,Aston Villa,Manchester City,0,1,"(63, 1, 'Joleon Lescott')",,,,,,,,,,,
2012-02-12,Wolverhampton Wanderers,West Bromwich Albion,1,5,"(34, 1, 'Peter Odemwingie')","(45, 0, 'Steven Fletcher')","(64, 1, 'Jonas Olsson')","(77, 1, 'Peter Odemwingie')","(85, 1, 'Keith Andrews')","(88, 1, 'Peter Odemwingie')",,,,,,
2012-02-25,Chelsea,Bolton Wanderers,3,0,"(48, 0, ' David Luiz')","(61, 0, 'Didier Drogba')","(79, 0, 'Frank Lampard')",,,,,,,,,
2012-02-25,Manchester City,Blackburn Rovers,3,0,"(30, 0, 'Mario Balotelli')","(52, 0, 'Sergio Aguero')","(81, 0, 'Edin Dzeko')",,,,,,,,,
2012-02-25,Newcastle United,Wolverhampton Wanderers,2,2,"(6, 0, 'Papiss Cisse')","(18, 0, 'Jonas Gutierrez')","(50, 1, 'Matt Jarvis')","(66, 1, 'Kevin Doyle')",,,,,,,,
2012-02-25,Queens Park Rangers,Fulham,0,1,"(7, 1, 'Pavel Pogrebnyak')",,,,,,,,,,,
2012-02-25,West Bromwich Albion,Sunderland,4,0,"(3, 0, 'Peter Odemwingie')","(41, 0, 'James Morrison')","(48, 0, 'Peter Odemwingie')","(90, 0, 'Keith Andrews')",,,,,,,,
2012-02-25,Wigan Athletic,Aston Villa,0,0,,,,,,,,,,,,
2012-02-26,Arsenal,Tottenham Hotspur,5,2,"(4, 1, 'Louis Saha')","(34, 1, 'Emmanuel Adebayor')","(40, 0, 'Bakary Sagna')","(43, 0, 'Robin Van Persie')","(51, 0, 'Tomas Rosicky')","(65, 0, 'Theo Walcott')","(68, 0, 'Theo Walcott')",,,,,
2012-02-26,Norwich City,Manchester United,1,2,"(7, 1, 'Paul Scholes')","(83, 0, 'Grant Holt')","(90, 1, 'Ryan Giggs')",,,,,,,,,
2012-02-26,Stoke City,Swansea City,2,0,"(24, 0, 'Matthew Upson')","(39, 0, 'Peter Crouch')",,,,,,,,,,
2012-03-03,Blackburn Rovers,Aston Villa,1,1,"(24, 1, ""Charles N'Zogbia"")","(85, 0, 'David Dunn')",,,,,,,,,,
2012-03-03,Liverpool,Arsenal,1,2,"(23, 0, 'Laurent Koscielny')","(31, 1, 'Robin Van Persie')","(90, 1, 'Robin Van Persie')",,,,,,,,,
2012-03-03,Manchester City,Bolton Wanderers,2,0,"(23, 0, 'Gretar Steinsson')","(69, 0, 'Mario Balotelli')",,,,,,,,,,
2012-03-03,Queens Park Rangers,Everton,1,1,"(31, 1, 'Roysten Drenthe')","(36, 0, 'Bobby Zamora')",,,,,,,,,,
2012-03-03,Stoke City,Norwich City,1,0,"(72, 0, 'Matthew Etherington')",,,,,,,,,,,
2012-03-03,West Bromwich Albion,Chelsea,1,0,"(82, 0, 'Gareth McAuley')",,,,,,,,,,,
2012-03-03,Wigan Athletic,Swansea City,0,2,"(45, 1, 'Gylfi Sigurdsson')","(54, 1, 'Gylfi Sigurdsson')",,,,,,,,,,
2012-03-04,Fulham,Wolverhampton Wanderers,5,0,"(36, 0, 'Pavel Pogrebnyak')","(44, 0, 'Pavel Pogrebnyak')","(56, 0, 'Clint Dempsey')","(61, 0, 'Pavel Pogrebnyak')","(83, 0, 'Clint Dempsey')",,,,,,,
2012-03-04,Newcastle United,Sunderland,1,1,"(24, 1, 'Nicklas Bendtner')","(90, 0, 'Shola Ameobi')",,,,,,,,,,
2012-03-04,Tottenham Hotspur,Manchester United,1,3,"(45, 1, 'Wayne Rooney')","(60, 1, 'Ashley Young')","(69, 1, 'Ashley Young')","(87, 0, 'Jermain Defoe')",,,,,,,,
2012-03-10,Aston Villa,Fulham,1,0,"(90, 0, 'Andi Weimann')",,,,,,,,,,,
2012-03-10,Bolton Wanderers,Queens Park Rangers,2,1,"(37, 0, 'Darren Pratley')","(48, 1, 'Djibril Cisse')","(86, 0, 'Ivan Klasnic')",,,,,,,,,
2012-03-10,Chelsea,Stoke City,1,0,"(68, 0, 'Didier Drogba')",,,,,,,,,,,
2012-03-10,Everton,Tottenham Hotspur,1,0,"(22, 0, 'Nikica Jelavic')",,,,,,,,,,,
2012-03-10,Sunderland,Liverpool,1,0,"(56, 0, 'Nicklas Bendtner')",,,,,,,,,,,
2012-03-10,Wolverhampton Wanderers,Blackburn Rovers,0,2,"(43, 1, 'Junior Hoilett')","(69, 1, 'Junior Hoilett')",,,,,,,,,,
2012-03-11,Manchester United,West Bromwich Albion,2,0,"(35, 0, 'Wayne Rooney')","(71, 0, 'Wayne Rooney')",,,,,,,,,,
2012-03-11,Norwich City,Wigan Athletic,1,1,"(10, 0, 'Wes Hoolahan')","(68, 1, 'Victor Moses')",,,,,,,,,,
2012-03-11,Swansea City,Manchester City,1,0,"(83, 0, 'Luke Moore')",,,,,,,,,,,
2012-03-12,Arsenal,Newcastle United,2,1,"(14, 1, 'Hatem Ben Arfa')","(15, 0, 'Robin Van Persie')","(90, 0, 'Thomas Vermaelen')",,,,,,,,,
2012-03-13,Liverpool,Everton,3,0,"(34, 0, 'Steven Gerrard')","(51, 0, 'Steven Gerrard')","(90, 0, 'Steven Gerrard')",,,,,,,,,
2012-03-17,Fulham,Swansea City,0,3,"(36, 1, 'Gylfi Sigurdsson')","(66, 1, 'Gylfi Sigurdsson')","(77, 1, 'Joe Allen')",,,,,,,,,
2012-03-17,Wigan Athletic,West Bromwich Albion,1,1,"(54, 0, 'James McArthur')","(65, 1, 'Paul Scharner')",,,,,,,,,,
2012-03-18,Newcastle United,Norwich City,1,0,"(11, 0, 'Papiss Cisse')",,,,,,,,,,,
2012-03-18,Wolverhampton Wanderers,Manchester United,0,5,"(21, 1, 'Jonny Evans')","(43, 1, 'Antonio Valencia')","(45, 1, 'Danny Welbeck')","(56, 1, 'Javier Hernandez')","(61, 1, 'Javier Hernandez')",,,,,,,
2012-03-20,Blackburn Rovers,Sunderland,2,0,"(58, 0, 'Junior Hoilett')","(86, 0, 'Ayegbeni Yakubu')",,,,,,,,,,
2012-03-21,Everton,Arsenal,0,1,"(8, 1, 'Thomas Vermaelen')",,,,,,,,,,,
2012-03-21,Manchester City,Chelsea,2,1,"(60, 1, 'Gary Cahill')","(78, 0, 'Sergio Aguero')","(85, 0, 'Samir Nasri')",,,,,,,,,
2012-03-21,Queens Park Rangers,Liverpool,3,2,"(54, 1, 'Sebastian Coates')","(72, 1, 'Dirk Kuyt')","(77, 0, 'Shaun Derry')","(86, 0, 'Djibril Cisse')","(90, 0, 'Jamie Mackie')",,,,,,,
2012-03-21,Tottenham Hotspur,Stoke City,1,1,"(75, 1, 'Cameron Jerome')","(90, 0, 'Rafael van der Vaart')",,,,,,,,,,
2012-03-24,Arsenal,Aston Villa,3,0,"(16, 0, 'Kieran Gibbs')","(25, 0, 'Theo Walcott')","(90, 0, 'Mikel Arteta')",,,,,,,,,
2012-03-24,Bolton Wanderers,Blackburn Rovers,2,1,"(28, 0, 'David Wheater')","(35, 0, 'David Wheater')","(56, 1, ""Steven N'Zonzi"")",,,,,,,,,
2012-03-24,Chelsea,Tottenham Hotspur,0,0,,,,,,,,,,,,
2012-03-24,Liverpool,Wigan Athletic,1,2,"(30, 1, 'Shaun Maloney')","(47, 0, 'Luis Suarez')","(63, 1, 'Gary Caldwell')",,,,,,,,,
2012-03-24,Norwich City,Wolverhampton Wanderers,2,1,"(25, 1, 'Matt Jarvis')","(26, 0, 'Grant Holt')","(45, 0, 'Grant Holt')",,,,,,,,,
2012-03-24,Stoke City,Manchester City,1,1,"(59, 0, 'Peter Crouch')","(76, 1, 'Yaya Toure')",,,,,,,,,,
2012-03-24,Sunderland,Queens Park Rangers,3,1,"(41, 0, 'Nicklas Bendtner')","(70, 0, 'James McClean')","(76, 0, 'Stephane Sessegnon')","(79, 1, 'Taye Taiwo')",,,,,,,,
2012-03-24,Swansea City,Everton,0,2,"(59, 1, 'Leighton Baines')","(76, 1, 'Nikica Jelavic')",,,,,,,,,,
2012-03-25,West Bromwich Albion,Newcastle United,1,3,"(6, 1, 'Papiss Cisse')","(12, 1, 'Hatem Ben Arfa')","(34, 1, 'Papiss Cisse')","(52, 0, 'Shane Long')",,,,,,,,
2012-03-26,Manchester United,Fulham,1,0,"(42, 0, 'Wayne Rooney')",,,,,,,,,,,
2012-03-31,Aston Villa,Chelsea,2,4,"(9, 1, 'Daniel Sturridge')","(51, 1, 'Branislav Ivanovic')","(77, 0, 'James M Collins')","(80, 0, 'Eric Lichaj')","(83, 1, 'Branislav Ivanovic')","(90, 1, 'Fernando Torres')",,,,,,
2012-03-31,Everton,West Bromwich Albion,2,0,"(18, 0, 'Leon Osman')","(68, 0, 'Victor Anichebe')",,,,,,,,,,
2012-03-31,Fulham,Norwich City,2,1,"(2, 0, 'Clint Dempsey')","(13, 0, 'Damien Duff')","(77, 1, 'Aaron Wilbraham')",,,,,,,,,
2012-03-31,Manchester City,Sunderland,3,3,"(31, 1, 'Seb Larsson')","(43, 0, 'Mario Balotelli')","(45, 1, 'Nicklas Bendtner')","(55, 1, 'Seb Larsson')","(85, 0, 'Mario Balotelli')","(86, 0, 'Aleksandar Kolarov')",,,,,,
2012-03-31,Queens Park Rangers,Arsenal,2,1,"(22, 0, 'Adel Taarabt')","(37, 1, 'Theo Walcott')","(66, 0, 'Samba Diakite')",,,,,,,,,
2012-03-31,Wigan Athletic,Stoke City,2,0,"(54, 0, 'Antolin Alcaraz')","(90, 0, 'Victor Moses')",,,,,,,,,,
2012-03-31,Wolverhampton Wanderers,Bolton Wanderers,2,3,"(53, 0, 'Michael Kightly')","(63, 1, 'Martin Petrov')","(80, 1, ' Marcos Alonso')","(84, 1, 'Kevin Davies')","(88, 0, 'Matt Jarvis')",,,,,,,
2012-04-01,Newcastle United,Liverpool,2,0,"(19, 0, 'Papiss Cisse')","(59, 0, 'Papiss Cisse')",,,,,,,,,,
2012-04-01,Tottenham Hotspur,Swansea City,3,1,"(19, 0, 'Rafael van der Vaart')","(59, 1, 'Gylfi Sigurdsson')","(73, 0, 'Emmanuel Adebayor')","(86, 0, 'Emmanuel Adebayor')",,,,,,,,
2012-04-02,Blackburn Rovers,Manchester United,0,2,"(81, 1, 'Antonio Valencia')","(86, 1, 'Ashley Young')",,,,,,,,,,
2012-04-06,Swansea City,Newcastle United,0,2,"(5, 1, 'Papiss Cisse')","(69, 1, 'Papiss Cisse')",,,,,,,,,,
2012-04-07,Bolton Wanderers,Fulham,0,3,"(30, 1, 'Clint Dempsey')","(45, 1, 'Clint Dempsey')","(80, 1, 'Mahamadou Diarra')",,,,,,,,,
2012-04-07,Chelsea,Wigan Athletic,2,1,"(62, 0, 'Branislav Ivanovic')","(82, 1, 'Mohamed Diame')","(90, 0, 'Juan Mata')",,,,,,,,,
2012-04-07,Liverpool,Aston Villa,1,1,"(10, 1, 'Chris Herd')","(82, 0, 'Luis Suarez')",,,,,,,,,,
2012-04-07,Norwich City,Everton,2,2,"(22, 1, 'Nikica Jelavic')","(39, 0, 'Jonny Howson')","(61, 1, 'Nikica Jelavic')","(76, 0, 'Grant Holt')",,,,,,,,
2012-04-07,Stoke City,Wolverhampton Wanderers,2,1,"(26, 1, 'Michael Kightly')","(37, 0, 'Robert Huth')","(61, 0, 'Peter Crouch')",,,,,,,,,
2012-04-07,Sunderland,Tottenham Hotspur,0,0,,,,,,,,,,,,
2012-04-07,West Bromwich Albion,Blackburn Rovers,3,0,"(7, 0, 'Martin Olsson')","(69, 0, 'Marc Antoine Fortune')","(85, 0, 'Liam Ridgewell')",,,,,,,,,
2012-04-08,Arsenal,Manchester City,1,0,"(87, 0, 'Mikel Arteta')",,,,,,,,,,,
2012-04-08,Manchester United,Queens Park Rangers,2,0,"(15, 0, 'Wayne Rooney')","(68, 0, 'Paul Scholes')",,,,,,,,,,
2012-04-09,Aston Villa,Stoke City,1,1,"(32, 0, 'Andi Weimann')","(71, 1, 'Robert Huth')",,,,,,,,,,
2012-04-09,Everton,Sunderland,4,0,"(52, 0, 'Magaye Gueye')","(75, 0, 'Steven Pienaar')","(76, 0, 'Leon Osman')","(81, 0, 'Jack Colback')",,,,,,,,
2012-04-09,Fulham,Chelsea,1,1,"(45, 1, 'Frank Lampard')","(82, 0, 'Clint Dempsey')",,,,,,,,,,
2012-04-09,Newcastle United,Bolton Wanderers,2,0,"(73, 0, 'Hatem Ben Arfa')","(83, 0, 'Papiss Cisse')",,,,,,,,,,
