Date,Home,Away,FTHG,FTAG,1 goal,2 goal,3 goal,4 goal,5 goal,6 goal,7 goal,8 goal,9 goal,10 goal,11 goal,12 goal
2013-04-20,West Bromwich Albion,Newcastle United,1,1,"(8, 1, 'Yoan Gouffran')","(64, 0, 'Billy Jones')",,,,,,,,,,
2013-04-20,West Ham United,Wigan Athletic,2,0,"(21, 0, 'Matt Jarvis')","(80, 0, 'Kevin Nolan')",,,,,,,,,,
2013-04-21,Liverpool,Chelsea,2,2,"(26, 1, ' Oscar')","(52, 0, 'Daniel Sturridge')","(57, 1, 'Eden Hazard')","(90, 0, 'Luis Suarez')",,,,,,,,
2013-04-21,Tottenham Hotspur,Manchester City,3,1,"(5, 1, 'Samir Nasri')","(75, 0, 'Clint Dempsey')","(79, 0, 'Jermain Defoe')","(82, 0, 'Gareth Bale')",,,,,,,,
2013-04-22,Manchester United,Aston Villa,3,0,"(2, 0, 'Robin Van Persie')","(13, 0, 'Robin Van Persie')","(33, 0, 'Robin Van Persie')",,,,,,,,,
2013-04-27,Everton,Fulham,1,0,"(16, 0, 'Steven Pienaar')",,,,,,,,,,,
2013-04-27,Manchester City,West Ham United,2,1,"(28, 0, 'Sergio Aguero')","(83, 0, 'Yaya Toure')","(90, 1, 'Andy Carroll')",,,,,,,,,
2013-04-27,Newcastle United,Liverpool,0,6,"(3, 1, 'Daniel Agger')","(17, 1, 'Jordan Henderson')","(54, 1, 'Daniel Sturridge')","(60, 1, 'Daniel Sturridge')","(74, 1, 'Fabio Borini')","(76, 1, 'Jordan Henderson')",,,,,,
2013-04-27,Southampton,West Bromwich Albion,0,3,"(6, 1, 'Marc Antoine Fortune')","(67, 1, 'Romelu Lukaku')","(77, 1, 'Shane Long')",,,,,,,,,
2013-04-27,Stoke City,Norwich City,1,0,"(46, 0, 'Charlie Adam')",,,,,,,,,,,
2013-04-27,Wigan Athletic,Tottenham Hotspur,2,2,"(9, 1, 'Gareth Bale')","(11, 0, 'Emmerson Boyce')","(49, 0, 'Callum McManaman')","(90, 1, 'Emmerson Boyce')",,,,,,,,
2013-04-28,Arsenal,Manchester United,1,1,"(2, 0, 'Theo Walcott')","(44, 1, 'Robin Van Persie')",,,,,,,,,,
2013-04-28,Chelsea,Swansea City,2,0,"(43, 0, ' Oscar')","(45, 0, 'Frank Lampard')",,,,,,,,,,
2013-04-28,Reading,Queens Park Rangers,0,0,,,,,,,,,,,,
2013-04-29,Aston Villa,Sunderland,6,1,"(31, 0, 'Ron Vlaar')","(32, 1, 'Danny Rose')","(38, 0, 'Andi Weimann')","(55, 0, 'Christian Benteke')","(59, 0, 'Christian Benteke')","(72, 0, 'Christian Benteke')","(88, 0, 'Gabby Agbonlahor')",,,,,
2013-05-04,Fulham,Reading,2,4,"(12, 1, 'Hal Robson-Kanu')","(62, 1, 'Hal Robson-Kanu')","(70, 0, 'Bryan Ruiz')","(75, 1, 'Adam Le Fondre')","(77, 0, 'Bryan Ruiz')","(83, 1, 'Jem Karacan')",,,,,,
2013-05-04,Norwich City,Aston Villa,1,2,"(55, 1, 'Gabby Agbonlahor')","(74, 0, 'Grant Holt')","(89, 1, 'Gabby Agbonlahor')",,,,,,,,,
2013-05-04,Queens Park Rangers,Arsenal,0,1,"(1, 1, 'Theo Walcott')",,,,,,,,,,,
2013-05-04,Swansea City,Manchester City,0,0,,,,,,,,,,,,
2013-05-04,Tottenham Hotspur,Southampton,1,0,"(86, 0, 'Gareth Bale')",,,,,,,,,,,
2013-05-04,West Bromwich Albion,Wigan Athletic,2,3,"(29, 0, 'Shane Long')","(39, 1, 'Arouna Kone')","(50, 0, 'Gareth McAuley')","(58, 1, 'James McArthur')","(80, 1, 'Callum McManaman')",,,,,,,
2013-05-04,West Ham United,Newcastle United,0,0,,,,,,,,,,,,
2013-05-05,Liverpool,Everton,0,0,,,,,,,,,,,,
2013-05-05,Manchester United,Chelsea,0,1,"(87, 1, 'Juan Mata')",,,,,,,,,,,
2013-05-06,Sunderland,Stoke City,1,1,"(9, 1, 'Jon Walters')","(63, 0, ""John O'Shea"")",,,,,,,,,,
2013-05-07,Manchester City,West Bromwich Albion,1,0,"(35, 0, 'Edin Dzeko')",,,,,,,,,,,
2013-05-07,Wigan Athletic,Swansea City,2,3,"(45, 0, 'Roger Espinoza')","(50, 1, 'Angel Rangel')","(53, 0, 'James McCarthy')","(59, 1, 'Itay Shechter')","(76, 1, 'Dwight Tiendalli')",,,,,,,
2013-05-08,Chelsea,Tottenham Hotspur,2,2,"(10, 0, ' Oscar')","(26, 1, 'Emmanuel Adebayor')","(39, 0, ' Ramires')","(80, 1, 'Gylfi Sigurdsson')",,,,,,,,
2013-05-11,Aston Villa,Chelsea,1,2,"(14, 0, 'Christian Benteke')","(61, 1, 'Frank Lampard')","(88, 1, 'Frank Lampard')",,,,,,,,,
2013-05-12,Everton,West Ham United,2,0,"(6, 0, 'Kevin Mirallas')","(60, 0, 'Kevin Mirallas')",,,,,,,,,,
2013-05-12,Fulham,Liverpool,1,3,"(33, 0, 'Dimitar Berbatov')","(36, 1, 'Daniel Sturridge')","(62, 1, 'Daniel Sturridge')","(85, 1, 'Daniel Sturridge')",,,,,,,,
2013-05-12,Manchester United,Swansea City,2,1,"(39, 0, 'Javier Hernandez')","(49, 1, ' Michu')","(87, 0, 'Rio Ferdinand')",,,,,,,,,
2013-05-12,Norwich City,West Bromwich Albion,4,0,"(25, 0, 'Robert Snodgrass')","(62, 0, 'Grant Holt')","(65, 0, 'Gareth McAuley')","(90, 0, 'Jonny Howson')",,,,,,,,
2013-05-12,Queens Park Rangers,Newcastle United,1,2,"(11, 0, 'Loic Remy')","(18, 1, 'Hatem Ben Arfa')","(35, 1, 'Yoan Gouffran')",,,,,,,,,
2013-05-12,Stoke City,Tottenham Hotspur,1,2,"(3, 0, ""Steven N'Zonzi"")","(20, 1, 'Clint Dempsey')","(83, 1, 'Emmanuel Adebayor')",,,,,,,,,
2013-05-12,Sunderland,Southampton,1,1,"(68, 0, 'Phil Bardsley')","(76, 1, 'Jason Puncheon')",,,,,,,,,,
2013-05-14,Arsenal,Wigan Athletic,4,1,"(11, 0, 'Lukas Podolski')","(45, 1, 'Shaun Maloney')","(63, 0, 'Theo Walcott')","(68, 0, 'Lukas Podolski')","(71, 0, 'Aaron Ramsey')",,,,,,,
2013-05-14,Reading,Manchester City,0,2,"(40, 1, 'Sergio Aguero')","(88, 1, 'Edin Dzeko')",,,,,,,,,,
2013-05-19,Chelsea,Everton,2,1,"(7, 0, 'Juan Mata')","(14, 1, 'Steven Naismith')","(76, 0, 'Fernando Torres')",,,,,,,,,
2013-05-19,Liverpool,Queens Park Rangers,1,0,"(23, 0, 'Philippe Coutinho')",,,,,,,,,,,
2013-05-19,Manchester City,Norwich City,2,3,"(26, 1, 'Anthony Pilkington')","(29, 0, 'Jack Rodwell')","(54, 1, 'Grant Holt')","(59, 0, 'Jack Rodwell')","(65, 1, 'Jonny Howson')",,,,,,,
2013-05-19,Newcastle United,Arsenal,0,1,"(52, 1, 'Laurent Koscielny')",,,,,,,,,,,
2013-05-19,Southampton,Stoke City,1,1,"(47, 1, 'Peter Crouch')","(57, 0, 'Rickie Lambert')",,,,,,,,,,
2013-05-19,Swansea City,Fulham,0,3,"(22, 1, 'Alex Kacaniklic')","(77, 1, 'Dimitar Berbatov')","(90, 1, 'Urby Emanuelson')",,,,,,,,,
2013-05-19,Tottenham Hotspur,Sunderland,1,0,"(90, 0, 'Gareth Bale')",,,,,,,,,,,
2013-05-19,West Bromwich Albion,Manchester United,5,5,"(6, 1, 'Shinji Kagawa')","(9, 1, 'Jonas Olsson')","(30, 1, 'Alexander Buttner')","(40, 0, 'James Morrison')","(50, 0, 'Romelu Lukaku')","(53, 1, 'Robin Van Persie')","(63, 1, 'Javier Hernandez')","(81, 0, 'Youssef Mulumbu')","(81, 0, 'Romelu Lukaku')","(86, 0, 'Romelu Lukaku')",,
2013-05-19,West Ham United,Reading,4,2,"(23, 0, 'Kevin Nolan')","(34, 0, 'Ricardo Vaz Te')","(53, 1, 'Garath McCleary')","(55, 1, 'Adam Le Fondre')","(79, 0, 'Kevin Nolan')","(87, 0, 'Kevin Nolan')",,,,,,
2013-05-19,Wigan Athletic,Aston Villa,2,2,"(5, 1, 'Darren Bent')","(21, 0, 'Emmerson Boyce')","(45, 0, 'Nathan Baker')","(61, 1, 'Ron Vlaar')",,,,,,,,
