Date,Home,Away,FTHG,FTAG,1 goal,2 goal,3 goal,4 goal,5 goal,6 goal,7 goal,8 goal,9 goal,10 goal,11 goal,12 goal
2010-12-11,West Ham United,Manchester City,1,3,"(30, 1, 'Yaya Toure')","(73, 1, 'Yaya Toure')","(81, 1, 'Adam Johnson')","(89, 0, 'James Tomkins')",,,,,,,,
2010-12-12,Bolton Wanderers,Blackburn Rovers,2,1,"(65, 0, 'Fabrice Muamba')","(87, 1, 'Mame Biram Diouf')","(88, 0, 'Stuart Holden')",,,,,,,,,
2010-12-12,Tottenham Hotspur,Chelsea,1,1,"(15, 0, 'Roman Pavlyuchenko')","(70, 1, 'Didier Drogba')",,,,,,,,,,
2010-12-12,Wolverhampton Wanderers,Birmingham City,1,0,"(45, 0, 'Stephen Hunt')",,,,,,,,,,,
2010-12-13,Manchester United,Arsenal,1,0,"(41, 0, 'PARK Ji-Sung')",,,,,,,,,,,
2010-12-18,Blackburn Rovers,West Ham United,1,1,"(51, 0, 'Ryan Nelsen')","(78, 1, 'Junior Stanislas')",,,,,,,,,,
2010-12-18,Sunderland,Bolton Wanderers,1,0,"(32, 0, 'Danny Welbeck')",,,,,,,,,,,
2010-12-20,Manchester City,Everton,1,2,"(4, 1, 'Tim Cahill')","(19, 1, 'Leighton Baines')","(72, 0, 'Yaya Toure')",,,,,,,,,
2010-12-26,Aston Villa,Tottenham Hotspur,1,2,"(23, 1, 'Rafael van der Vaart')","(67, 1, 'Rafael van der Vaart')","(82, 0, 'Marc Albrighton')",,,,,,,,,
2010-12-26,Blackburn Rovers,Stoke City,0,2,"(51, 1, 'Robert Huth')","(90, 1, 'Marc Wilson')",,,,,,,,,,
2010-12-26,Bolton Wanderers,West Bromwich Albion,2,0,"(40, 0, 'Matt Taylor')","(86, 0, 'Johann Elmander')",,,,,,,,,,
2010-12-26,Fulham,West Ham United,1,3,"(11, 0, 'Aaron Hughes')","(37, 1, 'Carlton Cole')","(45, 1, 'Frederic Piquionne')","(73, 1, 'Carlton Cole')",,,,,,,,
2010-12-26,Manchester United,Sunderland,2,0,"(5, 0, 'Dimitar Berbatov')","(57, 0, 'Anton Ferdinand')",,,,,,,,,,
2010-12-26,Newcastle United,Manchester City,1,3,"(2, 1, 'Gareth Barry')","(5, 1, 'Carlos Tevez')","(72, 0, 'Andy Carroll')","(81, 1, 'Fabricio Coloccini')",,,,,,,,
2010-12-26,Wolverhampton Wanderers,Wigan Athletic,1,2,"(9, 1, 'Hugo Rodallega')","(20, 1, 'Tom Cleverley')","(87, 0, 'Steven Fletcher')",,,,,,,,,
2010-12-27,Arsenal,Chelsea,3,1,"(44, 0, 'Alex Song')","(51, 0, 'Cesc Fabregas')","(53, 0, 'Theo Walcott')","(57, 1, 'Branislav Ivanovic')",,,,,,,,
2010-12-28,Birmingham City,Manchester United,1,1,"(58, 1, 'Dimitar Berbatov')","(89, 0, 'Lee Bowyer')",,,,,,,,,,
2010-12-28,Manchester City,Aston Villa,4,0,"(8, 0, 'Mario Balotelli')","(13, 0, 'Joleon Lescott')","(27, 0, 'Mario Balotelli')","(55, 0, 'Mario Balotelli')",,,,,,,,
2010-12-28,Stoke City,Fulham,0,2,"(4, 1, 'Chris Baird')","(10, 1, 'Chris Baird')",,,,,,,,,,
2010-12-28,Sunderland,Blackpool,0,2,"(50, 1, 'DJ Campbell')","(90, 1, 'DJ Campbell')",,,,,,,,,,
2010-12-28,Tottenham Hotspur,Newcastle United,2,0,"(57, 0, 'Aaron Lennon')","(81, 0, 'Gareth Bale')",,,,,,,,,,
2010-12-28,West Bromwich Albion,Blackburn Rovers,1,3,"(3, 1, 'Nikola Kalinic')","(17, 0, 'Jerome Thomas')","(53, 1, 'Nikola Kalinic')","(62, 1, 'Mame Biram Diouf')",,,,,,,,
2010-12-28,West Ham United,Everton,1,1,"(16, 0, 'Tony Hibbert')","(42, 1, 'Seamus Coleman')",,,,,,,,,,
2010-12-29,Chelsea,Bolton Wanderers,1,0,"(61, 0, 'Florent Malouda')",,,,,,,,,,,
2010-12-29,Liverpool,Wolverhampton Wanderers,0,1,"(56, 1, 'Stephen Ward')",,,,,,,,,,,
2010-12-29,Wigan Athletic,Arsenal,2,2,"(18, 0, 'Ben Watson')","(39, 1, 'Andrei Arshavin')","(44, 1, 'Nicklas Bendtner')","(81, 0, 'Sebastien Squillaci')",,,,,,,,
2011-01-01,Birmingham City,Arsenal,0,3,"(13, 1, 'Robin Van Persie')","(58, 1, 'Samir Nasri')","(66, 1, 'Roger Johnson')",,,,,,,,,
2011-01-01,Liverpool,Bolton Wanderers,2,1,"(43, 1, 'Kevin Davies')","(49, 0, 'Fernando Torres')","(90, 0, 'Joe Cole')",,,,,,,,,
2011-01-01,Manchester City,Blackpool,1,0,"(34, 0, 'Adam Johnson')",,,,,,,,,,,
2011-01-01,Stoke City,Everton,2,0,"(23, 0, 'Kenwyne Jones')","(69, 0, 'Phil Jagielka')",,,,,,,,,,
2011-01-01,Sunderland,Blackburn Rovers,3,0,"(11, 0, 'Danny Welbeck')","(19, 0, 'Darren Bent')","(89, 0, 'Asamoah Gyan')",,,,,,,,,
2011-01-01,Tottenham Hotspur,Fulham,1,0,"(42, 0, 'Gareth Bale')",,,,,,,,,,,
2011-01-01,West Bromwich Albion,Manchester United,1,2,"(3, 1, 'Wayne Rooney')","(14, 0, 'James Morrison')","(75, 1, 'Javier Hernandez')",,,,,,,,,
2011-01-01,West Ham United,Wolverhampton Wanderers,2,0,"(51, 0, 'Ronald Zubar')","(79, 0, 'Freddie Sears')",,,,,,,,,,
2011-01-02,Chelsea,Aston Villa,3,3,"(23, 0, 'Frank Lampard')","(41, 1, 'Ashley Young')","(47, 1, 'Emile Heskey')","(84, 0, 'Didier Drogba')","(89, 0, 'John Terry')","(90, 1, 'Ciaran Clark')",,,,,,
2011-01-02,Wigan Athletic,Newcastle United,0,1,"(19, 1, 'Shola Ameobi')",,,,,,,,,,,
2011-01-04,Blackpool,Birmingham City,1,2,"(24, 1, 'Aleksandr Hleb')","(68, 0, 'DJ Campbell')","(89, 1, 'Scott Dann')",,,,,,,,,
2011-01-04,Fulham,West Bromwich Albion,3,0,"(45, 0, 'Simon Davies')","(56, 0, 'Clint Dempsey')","(65, 0, 'Brede Hangeland')",,,,,,,,,
2011-01-04,Manchester United,Stoke City,2,1,"(27, 0, 'Javier Hernandez')","(50, 1, 'Dean Whitehead')","(62, 0, ' Nani')",,,,,,,,,
2011-01-05,Arsenal,Manchester City,0,0,,,,,,,,,,,,
2011-01-05,Aston Villa,Sunderland,0,1,"(80, 1, 'Phil Bardsley')",,,,,,,,,,,
2011-01-05,Blackburn Rovers,Liverpool,3,1,"(32, 0, 'Martin Olsson')","(38, 0, ' Benjani')","(57, 0, ' Benjani')","(81, 1, 'Steven Gerrard')",,,,,,,,
2011-01-05,Bolton Wanderers,Wigan Athletic,1,1,"(54, 0, ' Rodrigo Moreno')","(80, 1, 'Ronnie Stam')",,,,,,,,,,
2011-01-05,Everton,Tottenham Hotspur,2,1,"(3, 0, 'Louis Saha')","(11, 1, 'Rafael van der Vaart')","(75, 0, 'Seamus Coleman')",,,,,,,,,
2011-01-05,Newcastle United,West Ham United,5,0,"(18, 0, 'Leon Best')","(39, 0, 'Leon Best')","(45, 0, 'Kevin Nolan')","(60, 0, 'Leon Best')","(63, 0, 'Peter Lovenkrands')",,,,,,,
2011-01-05,Wolverhampton Wanderers,Chelsea,1,0,"(5, 0, 'Jose Bosingwa')",,,,,,,,,,,
2011-01-12,Blackpool,Liverpool,2,1,"(3, 1, 'Fernando Torres')","(12, 0, 'Gary Taylor-Fletcher')","(69, 0, 'DJ Campbell')",,,,,,,,,
2011-01-15,Chelsea,Blackburn Rovers,2,0,"(57, 0, 'Branislav Ivanovic')","(76, 0, 'Nicolas Anelka')",,,,,,,,,,
2011-01-15,Manchester City,Wolverhampton Wanderers,4,3,"(12, 1, 'Nenad Milijas')","(40, 0, 'Kolo Toure')","(49, 0, 'Carlos Tevez')","(54, 0, 'Yaya Toure')","(66, 0, 'Carlos Tevez')","(68, 1, 'Kevin Doyle')","(86, 1, 'Ronald Zubar')",,,,,
2011-01-15,Stoke City,Bolton Wanderers,2,0,"(37, 0, 'Danny Higginbotham')","(63, 0, 'Matthew Etherington')",,,,,,,,,,
2011-01-15,West Bromwich Albion,Blackpool,3,2,"(11, 1, 'David Vaughan')","(37, 0, 'Peter Odemwingie')","(52, 0, 'James Morrison')","(80, 1, 'Gary Taylor-Fletcher')","(87, 0, 'Peter Odemwingie')",,,,,,,
2011-01-15,West Ham United,Arsenal,0,3,"(13, 1, 'Robin Van Persie')","(41, 1, 'Theo Walcott')","(77, 1, 'Robin Van Persie')",,,,,,,,,
2011-01-15,Wigan Athletic,Fulham,1,1,"(57, 0, 'Hugo Rodallega')","(86, 1, 'Andrew Johnson')",,,,,,,,,,
2011-01-16,Birmingham City,Aston Villa,1,1,"(49, 0, 'Roger Johnson')","(73, 1, 'James M Collins')",,,,,,,,,,
2011-01-16,Liverpool,Everton,2,2,"(29, 0, ' Raul Meireles')","(46, 1, 'Sylvain Distin')","(52, 1, 'Jermaine Beckford')","(68, 0, 'Dirk Kuyt')",,,,,,,,
2011-01-16,Sunderland,Newcastle United,1,1,"(52, 1, 'Kevin Nolan')","(90, 0, 'Asamoah Gyan')",,,,,,,,,,
2011-01-16,Tottenham Hotspur,Manchester United,0,0,,,,,,,,,,,,
2011-01-22,Arsenal,Wigan Athletic,3,0,"(21, 0, 'Robin Van Persie')","(58, 0, 'Robin Van Persie')","(85, 0, 'Robin Van Persie')",,,,,,,,,
2011-01-22,Aston Villa,Manchester City,1,0,"(18, 0, 'Darren Bent')",,,,,,,,,,,
2011-01-22,Blackpool,Sunderland,1,2,"(15, 1, 'Kieran Richardson')","(36, 1, 'Kieran Richardson')","(86, 0, 'Charlie Adam')",,,,,,,,,
2011-01-22,Everton,West Ham United,2,2,"(26, 1, 'Jonathan Spector')","(77, 0, 'Diniyar Bilyaletdinov')","(84, 1, 'Frederic Piquionne')","(90, 0, 'Marouane Fellaini')",,,,,,,,
2011-01-22,Fulham,Stoke City,2,0,"(33, 0, 'Clint Dempsey')","(56, 0, 'Clint Dempsey')",,,,,,,,,,
2011-01-22,Manchester United,Birmingham City,5,0,"(2, 0, 'Dimitar Berbatov')","(31, 0, 'Dimitar Berbatov')","(45, 0, 'Ryan Giggs')","(53, 0, 'Dimitar Berbatov')","(76, 0, ' Nani')",,,,,,,
2011-01-22,Newcastle United,Tottenham Hotspur,1,1,"(59, 0, 'Fabricio Coloccini')","(90, 1, 'Aaron Lennon')",,,,,,,,,,
2011-01-22,Wolverhampton Wanderers,Liverpool,0,3,"(36, 1, 'Fernando Torres')","(50, 1, ' Raul Meireles')","(90, 1, 'Fernando Torres')",,,,,,,,,
2011-01-23,Blackburn Rovers,West Bromwich Albion,2,0,"(41, 0, 'Gabriel Tamas')","(47, 0, 'Junior Hoilett')",,,,,,,,,,
2011-01-24,Bolton Wanderers,Chelsea,0,4,"(11, 1, 'Didier Drogba')","(41, 1, 'Florent Malouda')","(56, 1, 'Nicolas Anelka')","(74, 1, ' Ramires')",,,,,,,,
2011-01-25,Blackpool,Manchester United,2,3,"(15, 0, 'Craig Cathcart')","(43, 0, 'DJ Campbell')","(72, 1, 'Dimitar Berbatov')","(74, 1, 'Javier Hernandez')","(88, 1, 'Dimitar Berbatov')",,,,,,,
2011-01-25,Wigan Athletic,Aston Villa,1,2,"(49, 1, 'Gabby Agbonlahor')","(62, 1, 'Ashley Young')","(80, 0, 'James McCarthy')",,,,,,,,,
2011-01-26,Liverpool,Fulham,1,0,"(52, 0, 'John Pantsil')",,,,,,,,,,,
2011-02-01,Arsenal,Everton,2,1,"(24, 1, 'Louis Saha')","(70, 0, 'Andrei Arshavin')","(75, 0, 'Laurent Koscielny')",,,,,,,,,
2011-02-01,Manchester United,Aston Villa,3,1,"(1, 0, 'Wayne Rooney')","(45, 0, 'Wayne Rooney')","(58, 1, 'Darren Bent')","(63, 0, 'Nemanja Vidic')",,,,,,,,
2011-02-01,Sunderland,Chelsea,2,4,"(4, 0, 'Phil Bardsley')","(15, 1, 'Frank Lampard')","(23, 1, 'Salomon Kalou')","(26, 0, 'Kieran Richardson')","(60, 1, 'John Terry')","(90, 1, 'Nicolas Anelka')",,,,,,
2011-02-01,West Bromwich Albion,Wigan Athletic,2,2,"(5, 0, 'Peter Odemwingie')","(20, 1, ""Charles N'Zogbia"")","(43, 1, 'Ben Watson')","(79, 0, 'Marc Antoine Fortune')",,,,,,,,
2011-02-02,Birmingham City,Manchester City,2,2,"(4, 1, 'Carlos Tevez')","(23, 0, 'Nikola Zigic')","(41, 1, 'Aleksandar Kolarov')","(77, 0, 'Craig Gardner')",,,,,,,,
2011-02-02,Blackburn Rovers,Tottenham Hotspur,0,1,"(3, 1, 'Peter Crouch')",,,,,,,,,,,
2011-02-02,Blackpool,West Ham United,1,3,"(24, 1, 'Victor Obinna')","(37, 1, 'Robbie Keane')","(42, 0, 'Charlie Adam')","(44, 1, 'Victor Obinna')",,,,,,,,
2011-02-02,Bolton Wanderers,Wolverhampton Wanderers,1,0,"(90, 0, 'Daniel Sturridge')",,,,,,,,,,,
2011-02-02,Fulham,Newcastle United,1,0,"(67, 0, 'Damien Duff')",,,,,,,,,,,
2011-02-02,Liverpool,Stoke City,2,0,"(47, 0, ' Raul Meireles')","(79, 0, 'Luis Suarez')",,,,,,,,,,
2011-02-05,Aston Villa,Fulham,2,2,"(13, 0, 'John Pantsil')","(52, 1, 'Andrew Johnson')","(72, 0, 'Kyle Walker')","(78, 1, 'Clint Dempsey')",,,,,,,,
2011-02-05,Everton,Blackpool,5,3,"(20, 0, 'Louis Saha')","(37, 1, 'Alex Baptiste')","(47, 0, 'Louis Saha')","(62, 1, 'Jason Puncheon')","(64, 1, 'Charlie Adam')","(76, 0, 'Louis Saha')","(80, 0, 'Jermaine Beckford')","(84, 0, 'Louis Saha')",,,,
2011-02-05,Manchester City,West Bromwich Albion,3,0,"(17, 0, 'Carlos Tevez')","(22, 0, 'Carlos Tevez')","(39, 0, 'Carlos Tevez')",,,,,,,,,
2011-02-05,Newcastle United,Arsenal,4,4,"(1, 1, 'Theo Walcott')","(3, 1, 'Johann Djourou')","(10, 1, 'Robin Van Persie')","(26, 1, 'Robin Van Persie')","(68, 0, 'Joey Barton')","(75, 0, 'Leon Best')","(83, 0, 'Joey Barton')","(87, 0, 'Cheik Tiote')",,,,
2011-02-05,Stoke City,Sunderland,3,2,"(2, 1, 'Kieran Richardson')","(32, 0, 'John Carew')","(48, 1, 'Asamoah Gyan')","(83, 0, 'Robert Huth')","(90, 0, 'Robert Huth')",,,,,,,
2011-02-05,Tottenham Hotspur,Bolton Wanderers,2,1,"(6, 0, 'Rafael van der Vaart')","(55, 1, 'Daniel Sturridge')","(90, 0, 'Niko Kranjcar')",,,,,,,,,
2011-02-05,Wigan Athletic,Blackburn Rovers,4,3,"(23, 1, 'Jason Roberts')","(35, 0, 'James McCarthy')","(50, 0, 'Hugo Rodallega')","(56, 0, 'James McCarthy')","(58, 1, 'Christopher Samba')","(65, 0, 'Ben Watson')","(81, 1, 'David Dunn')",,,,,
2011-02-05,Wolverhampton Wanderers,Manchester United,2,1,"(3, 1, ' Nani')","(10, 0, 'George Elokobi')","(40, 0, 'Kevin Doyle')",,,,,,,,,
2011-02-06,Chelsea,Liverpool,0,1,"(69, 1, ' Raul Meireles')",,,,,,,,,,,
2011-02-06,West Ham United,Birmingham City,0,1,"(65, 1, 'Nikola Zigic')",,,,,,,,,,,
2011-02-12,Arsenal,Wolverhampton Wanderers,2,0,"(16, 0, 'Robin Van Persie')","(56, 0, 'Robin Van Persie')",,,,,,,,,,
2011-02-12,Birmingham City,Stoke City,1,0,"(90, 0, 'Nikola Zigic')",,,,,,,,,,,
2011-02-12,Blackburn Rovers,Newcastle United,0,0,,,,,,,,,,,,
2011-02-12,Blackpool,Aston Villa,1,1,"(10, 1, 'Gabby Agbonlahor')","(14, 0, 'Elliot Grandin')",,,,,,,,,,
2011-02-12,Liverpool,Wigan Athletic,1,1,"(24, 0, ' Raul Meireles')","(65, 1, 'Steve Gohouri')",,,,,,,,,,
2011-02-12,Manchester United,Manchester City,2,1,"(41, 0, ' Nani')","(65, 1, 'David Silva')","(78, 0, 'Wayne Rooney')",,,,,,,,,
2011-02-12,Sunderland,Tottenham Hotspur,1,2,"(11, 0, 'Asamoah Gyan')","(44, 1, 'Michael Dawson')","(57, 1, 'Niko Kranjcar')",,,,,,,,,
2011-02-12,West Bromwich Albion,West Ham United,3,3,"(3, 0, 'Graeme Dorrans')","(8, 0, 'Jerome Thomas')","(32, 0, 'Winston Reid')","(50, 1, 'Demba Ba')","(58, 1, 'Carlton Cole')","(83, 1, 'Demba Ba')",,,,,,
2011-02-13,Bolton Wanderers,Everton,2,0,"(10, 0, 'Gary Cahill')","(67, 0, 'Daniel Sturridge')",,,,,,,,,,
2011-02-14,Fulham,Chelsea,0,0,,,,,,,,,,,,
2011-02-15,Birmingham City,Newcastle United,0,2,"(2, 1, 'Peter Lovenkrands')","(50, 1, 'Leon Best')",,,,,,,,,,
2011-02-20,West Bromwich Albion,Wolverhampton Wanderers,1,1,"(39, 1, ""Jamie O'Hara"")","(90, 0, 'Carlos Vela')",,,,,,,,,,
2011-02-22,Blackpool,Tottenham Hotspur,3,1,"(18, 0, 'Charlie Adam')","(44, 0, 'DJ Campbell')","(80, 0, 'Brett Ormerod')","(90, 1, 'Craig Cathcart')",,,,,,,,
2011-02-23,Arsenal,Stoke City,1,0,"(8, 0, 'Sebastien Squillaci')",,,,,,,,,,,
2011-02-26,Aston Villa,Blackburn Rovers,4,1,"(49, 0, 'Ashley Young')","(62, 0, 'Grant Hanley')","(64, 0, 'Stewart Downing')","(81, 1, 'Nikola Kalinic')","(82, 0, 'Ashley Young')",,,,,,,
2011-02-26,Everton,Sunderland,2,0,"(8, 0, 'Jermaine Beckford')","(39, 0, 'Jermaine Beckford')",,,,,,,,,,
2011-02-26,Newcastle United,Bolton Wanderers,1,1,"(13, 0, 'Kevin Nolan')","(38, 1, 'Daniel Sturridge')",,,,,,,,,,
2011-02-26,Wigan Athletic,Manchester United,0,4,"(17, 1, 'Javier Hernandez')","(74, 1, 'Javier Hernandez')","(84, 1, 'Wayne Rooney')","(87, 1, ' Fabio Da Silva')",,,,,,,,
2011-02-26,Wolverhampton Wanderers,Blackpool,4,0,"(2, 0, 'Matt Jarvis')","(54, 0, ""Jamie O'Hara"")","(78, 0, 'Sylvan Ebanks-Blake')","(90, 0, 'Sylvan Ebanks-Blake')",,,,,,,,
2011-02-27,Manchester City,Fulham,1,1,"(26, 0, 'Mario Balotelli')","(48, 1, 'Damien Duff')",,,,,,,,,,
2011-02-27,West Ham United,Liverpool,3,1,"(22, 0, 'Scott Parker')","(45, 0, 'Demba Ba')","(84, 1, 'Glen Johnson')","(90, 0, 'Carlton Cole')",,,,,,,,
2011-02-28,Stoke City,West Bromwich Albion,1,1,"(53, 0, 'Rory Delap')","(87, 1, 'Carlos Vela')",,,,,,,,,,
2011-03-01,Chelsea,Manchester United,2,1,"(29, 1, 'Wayne Rooney')","(54, 0, ' David Luiz')","(80, 0, 'Frank Lampard')",,,,,,,,,
2011-03-05,Arsenal,Sunderland,0,0,,,,,,,,,,,,
2011-03-05,Birmingham City,West Bromwich Albion,1,3,"(47, 1, 'Youssef Mulumbu')","(48, 0, 'Jean Beausejour')","(58, 1, 'James Morrison')","(72, 1, 'Paul Scharner')",,,,,,,,
2011-03-05,Bolton Wanderers,Aston Villa,3,2,"(15, 1, 'Darren Bent')","(45, 0, 'Gary Cahill')","(64, 1, 'Marc Albrighton')","(75, 0, 'Gary Cahill')","(86, 0, 'Ivan Klasnic')",,,,,,,
2011-03-05,Fulham,Blackburn Rovers,3,2,"(37, 0, 'Damien Duff')","(45, 1, 'Brede Hangeland')","(59, 0, 'Damien Duff')","(65, 1, 'Junior Hoilett')","(89, 0, 'Bobby Zamora')",,,,,,,
2011-03-05,Manchester City,Wigan Athletic,1,0,"(38, 0, 'David Silva')",,,,,,,,,,,
2011-03-05,Newcastle United,Everton,1,2,"(23, 0, 'Leon Best')","(31, 1, 'Leon Osman')","(36, 1, 'Phil Jagielka')",,,,,,,,,
2011-03-05,West Ham United,Stoke City,3,0,"(21, 0, 'Demba Ba')","(29, 0, 'Manuel Da Costa')","(83, 0, 'Thomas Hitzlsperger')",,,,,,,,,
2011-03-06,Liverpool,Manchester United,3,1,"(34, 0, 'Dirk Kuyt')","(39, 0, 'Dirk Kuyt')","(65, 0, 'Dirk Kuyt')","(90, 1, 'Javier Hernandez')",,,,,,,,
2011-03-06,Wolverhampton Wanderers,Tottenham Hotspur,3,3,"(20, 0, 'Kevin Doyle')","(30, 1, 'Jermain Defoe')","(35, 1, 'Jermain Defoe')","(40, 0, 'Kevin Doyle')","(48, 1, 'Roman Pavlyuchenko')","(87, 0, 'Steven Fletcher')",,,,,,
2011-03-07,Blackpool,Chelsea,1,3,"(20, 1, 'John Terry')","(62, 1, 'Frank Lampard')","(66, 1, 'Frank Lampard')","(86, 0, 'Jason Puncheon')",,,,,,,,
2011-03-09,Everton,Birmingham City,1,1,"(17, 1, 'Jean Beausejour')","(35, 0, 'Johnny Heitinga')",,,,,,,,,,
2011-03-19,Aston Villa,Wolverhampton Wanderers,0,1,"(38, 1, 'Matt Jarvis')",,,,,,,,,,,
2011-03-19,Blackburn Rovers,Blackpool,2,2,"(25, 1, 'Charlie Adam')","(29, 1, 'Charlie Adam')","(49, 0, 'Christopher Samba')","(90, 0, 'Junior Hoilett')",,,,,,,,
2011-03-19,Everton,Fulham,2,1,"(36, 0, 'Seamus Coleman')","(49, 0, 'Louis Saha')","(62, 1, 'Clint Dempsey')",,,,,,,,,
2011-03-19,Manchester United,Bolton Wanderers,1,0,"(88, 0, 'Dimitar Berbatov')",,,,,,,,,,,
2011-03-19,Stoke City,Newcastle United,4,0,"(28, 0, 'Jon Walters')","(46, 0, 'Jermaine Pennant')","(49, 0, 'Danny Higginbotham')","(90, 0, 'Ricardo Fuller')",,,,,,,,
2011-03-19,Tottenham Hotspur,West Ham United,0,0,,,,,,,,,,,,
2011-03-19,West Bromwich Albion,Arsenal,2,2,"(3, 0, 'Steven Reid')","(58, 0, 'Peter Odemwingie')","(70, 1, 'Andrei Arshavin')","(78, 1, 'Robin Van Persie')",,,,,,,,
2011-03-19,Wigan Athletic,Birmingham City,2,1,"(6, 1, 'Liam Ridgewell')","(25, 0, 'Tom Cleverley')","(90, 0, 'Maynor Figueroa')",,,,,,,,,
2011-03-20,Chelsea,Manchester City,2,0,"(78, 0, ' David Luiz')","(90, 0, ' Ramires')",,,,,,,,,,
2011-03-20,Sunderland,Liverpool,0,2,"(34, 1, 'Dirk Kuyt')","(77, 1, 'Luis Suarez')",,,,,,,,,,
2011-04-02,Arsenal,Blackburn Rovers,0,0,,,,,,,,,,,,
2011-04-02,Birmingham City,Bolton Wanderers,2,1,"(4, 0, 'Kevin Phillips')","(59, 0, 'Craig Gardner')","(70, 1, 'Johann Elmander')",,,,,,,,,
2011-04-02,Everton,Aston Villa,2,2,"(38, 0, 'Leon Osman')","(47, 1, 'Darren Bent')","(68, 1, 'Darren Bent')","(83, 0, 'Leighton Baines')",,,,,,,,
2011-04-02,Newcastle United,Wolverhampton Wanderers,4,1,"(22, 0, 'Kevin Nolan')","(45, 0, 'Shola Ameobi')","(50, 0, 'Peter Lovenkrands')","(58, 1, 'Sylvan Ebanks-Blake')","(90, 0, 'Jonas Gutierrez')",,,,,,,
2011-04-02,Stoke City,Chelsea,1,1,"(8, 0, 'Jon Walters')","(33, 1, 'Didier Drogba')",,,,,,,,,,
2011-04-02,West Bromwich Albion,Liverpool,2,1,"(50, 1, 'Martin Skrtel')","(62, 0, 'Chris Brunt')","(88, 0, 'Chris Brunt')",,,,,,,,,
2011-04-02,West Ham United,Manchester United,2,4,"(11, 0, 'Mark Noble')","(25, 0, 'Mark Noble')","(65, 1, 'Wayne Rooney')","(73, 1, 'Wayne Rooney')","(79, 1, 'Wayne Rooney')","(84, 1, 'Javier Hernandez')",,,,,,
2011-04-02,Wigan Athletic,Tottenham Hotspur,0,0,,,,,,,,,,,,
2011-04-03,Fulham,Blackpool,3,0,"(23, 0, 'Bobby Zamora')","(28, 0, 'Bobby Zamora')","(72, 0, 'Dickson Etuhu')",,,,,,,,,
2011-04-03,Manchester City,Sunderland,5,0,"(9, 0, 'Adam Johnson')","(15, 0, 'Carlos Tevez')","(63, 0, 'David Silva')","(67, 0, 'Patrick Vieira')","(73, 0, 'Yaya Toure')",,,,,,,
2011-04-09,Blackburn Rovers,Birmingham City,1,1,"(32, 1, 'Lee Bowyer')","(45, 0, 'Junior Hoilett')",,,,,,,,,,
2011-04-09,Bolton Wanderers,West Ham United,3,0,"(14, 0, 'Daniel Sturridge')","(20, 0, 'LEE Chung-Yong')","(51, 0, 'Daniel Sturridge')",,,,,,,,,
2011-04-09,Chelsea,Wigan Athletic,1,0,"(67, 0, 'Florent Malouda')",,,,,,,,,,,
2011-04-09,Manchester United,Fulham,2,0,"(12, 0, 'Dimitar Berbatov')","(32, 0, 'Antonio Valencia')",,,,,,,,,,
2011-04-09,Sunderland,West Bromwich Albion,2,3,"(10, 0, 'Nicky Shorey')","(28, 1, 'Peter Odemwingie')","(31, 0, 'Phil Bardsley')","(54, 1, 'Youssef Mulumbu')","(72, 1, 'Paul Scharner')",,,,,,,
2011-04-09,Tottenham Hotspur,Stoke City,3,2,"(11, 0, 'Peter Crouch')","(18, 0, 'Luka Modric')","(27, 1, 'Matthew Etherington')","(34, 0, 'Peter Crouch')","(41, 1, 'Kenwyne Jones')",,,,,,,
2011-04-09,Wolverhampton Wanderers,Everton,0,3,"(21, 1, 'Jermaine Beckford')","(39, 1, 'Phil Neville')","(45, 1, 'Diniyar Bilyaletdinov')",,,,,,,,,
2011-04-10,Aston Villa,Newcastle United,1,0,"(24, 0, 'James M Collins')",,,,,,,,,,,
2011-04-10,Blackpool,Arsenal,1,3,"(18, 1, 'Abou Diaby')","(21, 1, 'Emmanuel Eboue')","(52, 0, 'Gary Taylor-Fletcher')","(76, 1, 'Robin Van Persie')",,,,,,,,
2011-04-11,Liverpool,Manchester City,3,0,"(13, 0, 'Andy Carroll')","(34, 0, 'Dirk Kuyt')","(35, 0, 'Andy Carroll')",,,,,,,,,
2011-04-16,Birmingham City,Sunderland,2,0,"(41, 0, 'Seb Larsson')","(66, 0, 'Craig Gardner')",,,,,,,,,,
2011-04-16,Blackpool,Wigan Athletic,1,3,"(3, 1, 'Hugo Rodallega')","(45, 1, ""Charles N'Zogbia"")","(67, 1, 'Neal Eardley')","(83, 0, 'DJ Campbell')",,,,,,,,
2011-04-16,Everton,Blackburn Rovers,2,0,"(54, 0, 'Leon Osman')","(75, 0, 'Leighton Baines')",,,,,,,,,,
2011-04-16,West Bromwich Albion,Chelsea,1,3,"(17, 0, 'Peter Odemwingie')","(22, 1, 'Didier Drogba')","(26, 1, 'Salomon Kalou')","(45, 1, 'Frank Lampard')",,,,,,,,
2011-04-16,West Ham United,Aston Villa,1,2,"(2, 0, 'Robbie Keane')","(36, 1, 'Darren Bent')","(90, 1, 'Gabby Agbonlahor')",,,,,,,,,
2011-04-17,Arsenal,Liverpool,1,1,"(90, 0, 'Robin Van Persie')","(90, 1, 'Dirk Kuyt')",,,,,,,,,,
2011-04-19,Newcastle United,Manchester United,0,0,,,,,,,,,,,,
2011-04-20,Chelsea,Birmingham City,3,1,"(3, 0, 'Florent Malouda')","(26, 0, 'Salomon Kalou')","(62, 0, 'Florent Malouda')","(76, 1, 'Seb Larsson')",,,,,,,,
